Timestamp,User_ID,Clicks
2025-10-30 10:24:07,user_11,2
2025-10-30 10:25:47,user_9,1
2025-10-30 10:22:04,user_4,1
2025-10-30 10:00:38,user_10,5
2025-10-30 10:11:48,user_19,2
2025-10-30 10:24:50,user_1,1
2025-10-30 10:17:08,user_16,1
2025-10-30 10:00:12,user_3,2
2025-10-30 10:42:58,user_1,1
2025-10-30 10:36:48,user_12,4
2025-10-30 10:41:47,user_6,4
2025-10-30 10:48:27,user_8,4
2025-10-30 10:37:53,user_14,5
2025-10-30 10:09:00,user_9,1
2025-10-30 10:52:57,user_2,3
2025-10-30 10:16:38,user_16,1
2025-10-30 10:57:27,user_3,2
2025-10-30 10:53:01,user_15,1
2025-10-30 10:40:38,user_14,1
2025-10-30 10:44:17,user_3,1
2025-10-30 10:16:23,user_19,2
2025-10-30 10:26:58,user_16,4
2025-10-30 10:37:09,user_9,2
2025-10-30 10:26:21,user_19,1
2025-10-30 10:02:15,user_17,3
2025-10-30 10:20:19,user_13,1
2025-10-30 10:15:23,user_16,5
2025-10-30 10:24:13,user_17,5
2025-10-30 10:33:34,user_13,1
2025-10-30 10:11:00,user_8,1
2025-10-30 10:42:54,user_17,3
2025-10-30 10:50:13,user_20,1
2025-10-30 10:52:12,user_13,2
2025-10-30 10:53:50,user_3,3
2025-10-30 10:13:04,user_18,1
2025-10-30 10:46:43,user_6,3
2025-10-30 10:09:55,user_6,1
2025-10-30 10:17:08,user_20,1
2025-10-30 10:27:27,user_2,1
2025-10-30 10:05:40,user_19,1
2025-10-30 10:18:12,user_8,1
2025-10-30 10:12:29,user_9,1
2025-10-30 10:05:56,user_10,3
2025-10-30 10:12:31,user_20,4
2025-10-30 10:18:36,user_17,4
2025-10-30 10:03:26,user_11,3
2025-10-30 10:36:26,user_4,4
2025-10-30 10:42:38,user_10,3
2025-10-30 10:01:59,user_13,3
2025-10-30 10:26:59,user_16,2
2025-10-30 10:37:45,user_4,2
2025-10-30 10:07:02,user_3,3
2025-10-30 10:23:57,user_5,2
2025-10-30 10:04:14,user_4,3
2025-10-30 10:21:49,user_16,3
2025-10-30 10:49:49,user_11,3
2025-10-30 10:52:07,user_15,2
2025-10-30 10:54:32,user_4,2
2025-10-30 10:47:57,user_15,3
2025-10-30 10:18:54,user_3,3
2025-10-30 10:08:17,user_16,1
2025-10-30 10:47:34,user_5,3
2025-10-30 10:07:59,user_6,1
2025-10-30 10:46:49,user_3,4
2025-10-30 10:17:57,user_17,2
2025-10-30 10:20:16,user_8,4
2025-10-30 10:32:31,user_12,1
2025-10-30 10:30:16,user_16,3
2025-10-30 10:24:17,user_2,1
2025-10-30 10:38:11,user_12,2
2025-10-30 10:45:59,user_2,1
2025-10-30 10:00:50,user_16,1
2025-10-30 10:19:30,user_5,1
2025-10-30 10:37:43,user_1,3
2025-10-30 10:21:45,user_11,1
2025-10-30 10:04:37,user_8,1
2025-10-30 10:09:25,user_16,2
2025-10-30 10:59:00,user_17,1
2025-10-30 10:03:33,user_4,3
2025-10-30 10:39:14,user_11,5
2025-10-30 10:33:15,user_5,2
2025-10-30 10:36:47,user_14,1
2025-10-30 10:49:34,user_19,3
2025-10-30 10:16:57,user_19,4
2025-10-30 10:19:12,user_7,3
2025-10-30 10:40:21,user_5,1
2025-10-30 10:36:51,user_18,2
2025-10-30 10:40:34,user_18,3
2025-10-30 10:59:20,user_19,5
2025-10-30 10:40:18,user_15,1
2025-10-30 10:54:01,user_17,2
2025-10-30 10:12:33,user_9,1
2025-10-30 10:54:10,user_17,3
2025-10-30 10:10:27,user_7,3
2025-10-30 10:17:59,user_3,4
2025-10-30 10:31:37,user_9,4
2025-10-30 10:19:40,user_12,1
2025-10-30 10:16:27,user_16,3
2025-10-30 10:07:41,user_8,1
2025-10-30 10:06:38,user_14,2
2025-10-30 10:19:34,user_9,1
2025-10-30 10:38:50,user_7,2
2025-10-30 10:04:55,user_8,3
2025-10-30 10:11:08,user_7,3
2025-10-30 10:08:45,user_8,1
2025-10-30 10:07:22,user_5,2
2025-10-30 10:01:14,user_2,1
2025-10-30 10:42:13,user_5,1
2025-10-30 10:18:02,user_4,1
2025-10-30 10:48:08,user_20,3
2025-10-30 10:50:17,user_17,2
2025-10-30 10:15:50,user_11,3
2025-10-30 10:41:14,user_10,1
2025-10-30 10:29:19,user_11,2
2025-10-30 10:53:11,user_10,1
2025-10-30 10:28:41,user_15,1
2025-10-30 10:31:25,user_7,4
2025-10-30 10:03:01,user_2,1
2025-10-30 10:18:07,user_3,4
2025-10-30 10:24:08,user_6,1
2025-10-30 10:37:23,user_9,1
2025-10-30 10:29:15,user_12,1
2025-10-30 10:10:15,user_17,2
2025-10-30 10:20:03,user_19,5
2025-10-30 10:45:58,user_6,1
2025-10-30 10:50:51,user_7,3
2025-10-30 10:28:21,user_10,5
2025-10-30 10:48:59,user_15,1
2025-10-30 10:44:36,user_17,4
2025-10-30 10:18:26,user_12,1
2025-10-30 10:58:10,user_8,2
2025-10-30 10:21:15,user_18,1
2025-10-30 10:58:24,user_8,4
2025-10-30 10:25:32,user_11,1
2025-10-30 10:22:18,user_13,2
2025-10-30 10:55:06,user_14,3
2025-10-30 10:40:20,user_18,3
2025-10-30 10:52:02,user_13,2
2025-10-30 10:00:27,user_19,1
2025-10-30 10:32:16,user_19,4
2025-10-30 10:42:47,user_14,3
2025-10-30 10:10:47,user_6,1
2025-10-30 10:58:58,user_2,1
2025-10-30 10:56:18,user_2,3
2025-10-30 10:16:31,user_15,3
2025-10-30 10:11:37,user_15,3
2025-10-30 10:32:55,user_6,3
2025-10-30 10:07:07,user_12,2
2025-10-30 10:37:36,user_12,4
2025-10-30 10:49:22,user_14,5
2025-10-30 10:12:36,user_13,1
2025-10-30 10:38:04,user_3,2
2025-10-30 10:02:27,user_5,4
2025-10-30 10:03:49,user_2,4
2025-10-30 10:40:41,user_20,4
2025-10-30 10:40:22,user_19,4
2025-10-30 10:09:25,user_1,3
2025-10-30 10:11:21,user_5,1
2025-10-30 10:30:13,user_7,4
2025-10-30 10:29:54,user_11,3
2025-10-30 10:17:16,user_7,2
2025-10-30 10:26:15,user_2,4
2025-10-30 10:50:11,user_8,1
2025-10-30 10:31:04,user_9,2
2025-10-30 10:25:13,user_7,3
2025-10-30 10:52:31,user_19,2
2025-10-30 10:29:31,user_5,1
2025-10-30 10:36:27,user_17,4
2025-10-30 10:53:47,user_6,1
2025-10-30 10:58:49,user_18,3
2025-10-30 10:33:51,user_9,5
2025-10-30 10:13:27,user_17,1
2025-10-30 10:30:03,user_15,3
2025-10-30 10:46:06,user_9,2
2025-10-30 10:12:16,user_1,4
2025-10-30 10:41:03,user_4,3
2025-10-30 10:32:46,user_20,5
2025-10-30 10:45:02,user_17,4
2025-10-30 10:41:14,user_4,4
2025-10-30 10:45:56,user_17,1
2025-10-30 10:31:53,user_4,4
2025-10-30 10:21:08,user_1,2
2025-10-30 10:53:07,user_14,1
2025-10-30 10:15:49,user_18,4
2025-10-30 10:23:08,user_17,3
2025-10-30 10:24:25,user_18,4
2025-10-30 10:33:48,user_4,4
2025-10-30 10:14:31,user_1,1
2025-10-30 10:14:43,user_14,2
2025-10-30 10:53:51,user_19,1
2025-10-30 10:16:40,user_18,2
2025-10-30 10:50:36,user_1,1
2025-10-30 10:41:20,user_9,1
2025-10-30 10:00:21,user_8,1
2025-10-30 10:22:16,user_3,1
2025-10-30 10:17:43,user_11,1
2025-10-30 10:40:00,user_10,1
2025-10-30 10:03:01,user_3,3
2025-10-30 10:14:42,user_6,2
2025-10-30 10:55:37,user_10,2
2025-10-30 10:26:44,user_15,1
2025-10-30 10:18:37,user_7,1
2025-10-30 10:59:49,user_8,2
2025-10-30 10:41:41,user_12,1
2025-10-30 10:33:12,user_17,1
2025-10-30 10:27:32,user_9,2
2025-10-30 10:52:08,user_10,3
2025-10-30 10:37:17,user_7,1
2025-10-30 10:56:29,user_1,2
2025-10-30 10:19:53,user_3,4
2025-10-30 10:38:08,user_2,2
2025-10-30 10:08:10,user_19,2
2025-10-30 10:39:18,user_5,2
2025-10-30 10:27:36,user_1,3
2025-10-30 10:09:53,user_3,4
2025-10-30 10:24:09,user_9,2
2025-10-30 10:00:34,user_8,1
2025-10-30 10:45:38,user_3,5
2025-10-30 10:46:40,user_11,1
2025-10-30 10:54:59,user_16,2
2025-10-30 10:09:53,user_17,3
2025-10-30 10:19:56,user_11,2
2025-10-30 10:21:27,user_10,3
2025-10-30 10:15:28,user_6,1
2025-10-30 10:49:43,user_20,1
2025-10-30 10:40:28,user_11,4
2025-10-30 10:16:41,user_3,2
2025-10-30 10:10:48,user_15,1
2025-10-30 10:05:16,user_10,1
2025-10-30 10:46:51,user_6,1
2025-10-30 10:57:28,user_16,1
2025-10-30 10:26:40,user_19,4
2025-10-30 10:46:31,user_1,1
2025-10-30 10:40:32,user_6,4
2025-10-30 10:55:57,user_18,2
2025-10-30 10:11:26,user_8,2
2025-10-30 10:34:24,user_12,1
2025-10-30 10:22:26,user_5,1
2025-10-30 10:14:00,user_1,2
2025-10-30 10:28:35,user_10,2
2025-10-30 10:10:10,user_4,4
2025-10-30 10:57:59,user_8,5
2025-10-30 10:35:54,user_1,1
2025-10-30 10:52:30,user_17,2
2025-10-30 10:37:13,user_5,3
2025-10-30 10:18:25,user_1,5
2025-10-30 10:54:47,user_10,1
2025-10-30 10:48:29,user_7,1
2025-10-30 10:13:13,user_11,3
2025-10-30 10:18:36,user_15,2
2025-10-30 10:37:51,user_19,1
2025-10-30 10:22:53,user_3,3
2025-10-30 10:09:16,user_12,1
2025-10-30 10:28:25,user_20,1
2025-10-30 10:10:06,user_6,4
2025-10-30 10:00:16,user_4,4
2025-10-30 10:36:11,user_10,1
2025-10-30 10:19:50,user_11,1
2025-10-30 10:33:51,user_2,4
2025-10-30 10:30:49,user_11,5
2025-10-30 10:03:49,user_13,4
2025-10-30 10:59:02,user_16,2
2025-10-30 10:41:48,user_3,3
2025-10-30 10:14:11,user_14,2
2025-10-30 10:26:22,user_18,1
